locationID,mID
3,0031210
4,0102536
,11701774
3,0117887
,1671746
3,2400463
12,0235424
8,2006890
3,0490822
53,0364385
3,0103874
,6047974
3,1082868
109,0070895
,0446466
1111,0162222
3,0427543
,5323662
37,0093493
3,0041452
1112,7439064
1113,3387542
235,9777644
,10433602
154,0329774
3,0317219
107,0114781
,14921986
17,0068654
,0837564
3,0138510
332,0053619
201,6506264
7,0089489
37,0219952
4,0947798
102,4535650
3,0099197
7,0103381
22,0089679
1114,9907782
492,3150966
47,0060880
3,0371606
7,0025452
3,1449283
190,2167266
4,3520418
3,0024852
3,1231287
58,0443431
12,0427309
3,0045877
1115,7504726
26,0264761
492,14961624
7,0091970
3,0110667
1116,0359950
64,0445965
30,0105698
59,1137470
,2563792
,9050366
3,0053271
3,0086154
30,0080132
3,5848272
3,8488518
8,0120082
7,1320261
1117,0049833
3,0338427
,5457582
8,11274492
1028,0085112
,2827502
574,0054333
,1125794
,0347246
100,4513678
,7694276
209,2544120
3,0139668
1118,0105888
73,3881784
39,0090270
,1815065
,15422276
17,0203009
,12562262
3,0274812
107,0098987
7,0071790
210,0381940
64,1402488
,8164750
,12879632
83,9110170
58,0092673
8,10121392
1025,1756836
846,0364569
,4844106
74,2319580
176,5157456
1119,0093593
8,4807408
3,0299930
128,8435002
59,0184791
7,0057986
,0765263
282,8338762
3,0033723
146,10633456
,12788488
22,1336608
128,0838231
,3152670
68,0156248
1120,2238032
1121,6462806
,14219458
68,0108037
,11304740
168,0088822
,6490990
3,0164052
3,0054209
8,5862166
364,1702014
30,0076271
4,0099615
47,0985699
81,7134096
677,0264395
7,1788391
,0903135
19,6318848
,3239442
59,0108915
8,0091557
1122,2328813
203,1124039
3,0356910
4,0092850
140,0109506
4,1865393
140,2461150
133,1592253
4,0282687
9,2262308
4,0471042
,13898130
37,0102395
102,0454864
,8702964
961,0772181
,1985378
36,1502712
,3449616
3,0092105
,6785292
3,0058814
,9670480
154,0185937
115,1421051
7,0106102
27,0083710
68,1675161
,10469804
71,16527290
7,13610562
140,3774466
7,0068505
55,0988047
227,1748122
7,0074036
3,0054215
60,0068522
,12408730
140,0091637
3,0060397
1123,8475274
,4475060
53,7961060
3,0057779
243,8523042
4,0095583
4,0120772
4,0089104
3,12942958
27,0049934
,0063955
3,2616880
3,0473074
77,0365929
,13214882
9,0805668
,11694374
39,0150377
71,0112302
54,0110632
317,14902026
7,0108071
19,13893970
3,0065280
4,0478210
4,0098502
342,1379177
3,3132614
36,7042838
83,1843866
3,13701962
3,0072505
214,0117238
27,0076884
9,5610554
,7543908
3,3216348
487,0269389
,14669108
,9562694
1124,4181782
81,11818430
130,0102034
,7879496
,0086428
140,0099731
9,0270846
,2338088
64,9548022
533,0066914
7,0338806
4,1441326
3,0102411
4,0065054
,2021833
,0802999
1125,0084707
43,0081269
271,0099697
3,1087461
17,0120868
154,0086013
,5848640
7,0055214
3,0045468
68,4651466
12,0198021
,16043930
,3317874
7,11898696
,12502426
58,0303058
,8657270
133,0346336
,6215712
3,0101272
,12405230
312,0091217
751,0061634
490,2211173
7,0075005
1126,0126237
422,0318034
,0497986
41,3148348
128,0267913
1127,16161362
140,6636968
7,9448932
,0347618
,10362566
8,7069210
,5138866
,3337550
349,0465430
3,0039286
,5156274
,8119752
133,2967008
,11044858
,1218992
3,7350614
140,1457767
7,0097373
,0156610
3,0208003
1012,0416044
1128,6998518
43,1600524
30,0070531
3,0120151
3,1935897
4,8108230
,3095356
4,0107983
,0032953
3,0090103
54,10696784
,15771888
41,0304141
30,2503358
,7620682
37,0107818
7,0045787
,5946128
145,3716530
3,0462160
36,2094018
,2872750
,3745906
,0462423
,0214299
,5040012
30,0092240
7,9820352
,12101186
148,0385639
1129,0082700
,17308130
3,0110357
,8368294
239,4761112
,17375596
,0037115
19,9261042
,0092695
,6060964
,5038858
9,0486576
9,0102940
3,0074512
3,1327176
225,0071318
19,0476995
40,0221073
592,7921248
1130,0095709
3,0076100
3,0097557
7,3157224
7,1230522
7,1131729
22,0119223
3,0070292
,8681148
,5265960
,10675136
83,0097579
,4457344
1131,7690340
30,0118884
78,0299594
4,0119951
4,0041587
64,0101898
1132,1924429
7,0162661
920,9047474
,7974634
7,0070468
3,0090837
41,0076752
338,7133754
155,0444682
,10690676
3,0351283
7,0491203
227,3895908
634,9225192
3,11343686
7,5193784
3,0052279
3,0082279
,0775372
58,0098282
37,0090329
1019,8193790
678,7985704
1031,0337692
,1737794
,0377917
3,0037515
7,1270798
1133,0974015
3,0107977
3,0070723
7,0280330
,0111904
,16424988
27,0089008
,1609138
22,0806165
3,0411011
54,0114614
9,0493949
3,0093828
1134,12196626
316,14270702
,14418234
32,0361862
,1197627
98,1185264
1135,6103712
3,0067245
,14170016
3,2326554
,0185070
9,5616176
